# Generated from the following BioVelo query on EcoCyc, 10:53am, November 3, 2024: html-sort-ascending(html-table-headers([(t^?frame-id, [c: c<-t^components, c isa genes]) : t<-ECOLI^^Transcription-Units, !(classp t)], ("Frame ID", "Component genes")), 2)
TU00470	glgP,glgA,glgC
TU0-42458	csrA
TU0-8804	gltS
TU00018	deoC,deoA,deoB,deoD
TU0-13160	ycgZ
TU0-13302	dgcF
TU0-12789	yaaJ
TU0-14793	acrD
TU743	rnpA,rpmH
TU00414	ftsH,rlmE
TU0-14678	artM,artQ,artI,artP
TU0-13725	casA,casB,casC,casD,casE,cas1,cas2
TU0-964	mpl
TU0-8347	dcuR,dcuS
TU0-8344	fhlA,hypE,hypD,hypC,hypB,hypA
TU0-13630	yffN,yffM
TU0-13904	csrD
TU0-42578	galE
TU0-13155
TU0-45251	cfa
TU0-12833	tilS
TU0-1191	rrfF,thrV,rrfD,rrlD,alaU,ileU,rrsD
TU0-7802	slyB
TU0-12812	nadC
TU0-12957	fetB,fetA
TU0-14682	ecnB
TU0-13905	yhdJ
TU0-2	recN
TU0-1123	moaE,moaD,moaC,moaB,moaA
TU0-13573	rbn
TU0-14555	yibA
TU0-14487	rrfE,rrlE,gltV,rrsE
TU0-6563	ssb
TU0-14393	dgt
TU0-93010	ytfK
TU00292	kdpE,kdpD
TU00385	ackA
TU00057	purL
TU0-8673	ycaK
TU0-1141	ptsG
TU0-13568	yfaZ
TU0-8710	ydiP
TU0-8701	ydcK
TU0-13924	yhfX,yhfW,php,yhfU,yhfT,yhfS
TU0-12952	ybaL
TU0-13369	ydiK
TU0-8773	bisC
TU0-13194	yciQ,yciO,rnm
TU0-8244	yebB
TU0-8489	pepN
TU0-13957	prlC,rsmJ
TU0-8514	sraA
TU0-3382	gpmA
TU-8389	infA
TU00163	entD,fepA
TU0-13185	ychE
TU661	polA
TU0-13782	xdhD,ygfM
TU0-45280	ihfB
TU0-13500	asmA
TU0-13719	mltB
TU0-13445	yecT
TU0-45165	rrfA,rrlA,alaT,ileT,rrsA
TU00277	ftsH,rlmE
TU0-8492	ppa
TU0-2708	metJ
TU0-55017	purU,ychJ
TU0-198739	ysdE
TU0-14694	phoU,pstB
TU0-13189	yciA
TU0-14750	citG,citX,citF,citE,citD,citC
TU0-13828	ftsP
TU0-45168	mnmG,rsmG
TU0-13376	ydiE
TU00302	moeB,moeA
TU0-14332	rseX
TU0-14552	phnP,phnO,phnN,phnM,phnL
TU00139	hns
TU0-198740	yqjD
TU363	ccmH,ccmG,ccmF,ccmE,ccmD,ccmC,ccmB,ccmA,napC,napB,napH,napG,napA,napD,napF
TU0-6503	gcvR
TU0-1182	rrfB,rrlB,gltT,rrsB
TU00244	baeS,baeR
TU0-8862	trpS
TU0-13455	yedF,yedE
TU0-36417	glgP,glgA
TU00378	pflB,focA
TU402	glpG
TU0-13930	hslO
TU0-1283	fur
TU0-8756	plsY
TU0-8150	msyB
TU00054	purB,hflD
TU0-13491	yeeY
TU0-8266	hokE
TU0-8660	yrdA
TU0-13788	sdhE,ygfX
TU0-1546	aer
TU0-14153	yjfJ,yjfI
TU0-14738	yjeV
TU0-1681	sodB
TU0-42662	serW,infA
TU0-14120	alr
TU-8405	flhE,flhA,flhB
TU0-14702	ygiC,ygiB,tolC
TU0-42690	yihS,yihT,yihU
TU0-13737	syd
TU0-14649	rpoS
TU0-1741	ribA
TU00220	trpR
TU0-45256	mglC,mglA,mglB
TU0-14007	selC
TU0-45189	eno
TU0-1902	dcuD
TU0-14609	cdsA,ispU
TU704	proX,proW,proV
TU0-13614	fryB,fryC,ypdF,ypdE,fryA
TU0-5581	mltC,yggX
TU0-42537	acpP
TU0-13437	yebF
TU00089	glnB
TU0-7043	uvrD
TU0-13545	psuT
TU564	ihfB,rpsA
TU0-13304	sad
TU0-13305	ptrR
TU0-3305	rplT,rpmI,infC
TU00382	pflB
TU0-13027	ybfC
TU00485	pyrL,pyrI,pyrB
TU0-14417	emrE
TU0-41681	phoQ
TU00431	uspA
TU0-14421	ohsC
TU0-45264	mtn,btuF,yadS
TU0-7262	moaE,moaD,moaC,moaB
TU00450	tsx
TU0-8747	ygdI
TU0-14115	dgkA
TU0-1196	recF,dnaN
TU0-8359
TU0-12883
TU0-14019	yidA
TU0-14306	rlmM
TU593	recF,dnaN,dnaA
TU0-12872	yagM,yagL
TU361	rpsA,cmk
TU0-8662
TU0-14406	hypF
TU7	paaY,paaX
TU0-8781	dacB
TU0-14405	hypF
TU0-6485	cdh
TU0-14004	gmk
TU00339	rpmG,rpmB
TU0-8351	bssS
TU0-13322	ydfU,ydfT
TU0-13292	ydeN
TU0-9	yehF
TU00212	torC,torA,torD
TU0-2502	topA
TU0-14817	pgk
TU0-13062	ybiY,ybiW
TU00417	dnaK,dnaJ
TU0-14467	glnS
TU0-12971	insF3,insE3,insEF3
TU0-42510	trpL
TU0-45238	gabP,gabT,gabD
TU00351	rplS,trmD,rimM,rpsP
TU0-13315	ynfT,ydfK
TU00502	ileX
TU00329	rfaD,waaF,waaC,waaL
TU0-12912	iprA
TU0-6404	lysP
TU0-13895	nanR
TU0-12868	yagH,yagG
TU0-12891	yahC
TU0-12832	yaeR
TU0-13542	yeiH
TU0-14469	cas2
TU0-13025	ybfA
TU0-8679	sxy
TU00498	asnU
TU0-13114	wrbA,yccJ
TU0-8340	fliE
TU0-13281	yddE
TU00138	aldB
TU0-14241	yncL
TU0-13583	yfbV
TU0-12938	ffs
TU0-14742	gadF,mdtF,mdtE,gadE
TU0-13149	ymfJ
TU0-198694	mazF,mazE
TU0-13493	yefM,yoeB
TU0-12985	ybdG
TU0-6884	carB
TU0-14035
TU869	secF,secD,yajC
TU00323	ppx,ppk
TU0-13316	pinQ
TU0-14242	yncJ
TU0-7301	kdgK
TU0-42532	cbpM,cbpA
TU0-42608	kbp,yqaE
TU0-13641	narQ
TU0-6514	radA,serB
TU0-14117	yjbM,yjbL
TU0-14368	ybiB
TU0-7181	istR
TU0-8692	yciN
TU0-6652	umpH
TU00280	glmS,glmU
TU0-13200	lapB,lapA
TU0-14341	lpoA
TU00232	accD
TU0-8833	insH11
TU0-13603	yfdO,yfdN,yfdM,yfdK
TU00322	potF,potG,potH,potI
TU0-13004	lipA
TU0-14635	flu
TU0-13473
TU0-13066	yliI
TU0-14715	murP,murQ
TU0-13470	yodB
TU0-6942	lepA,lepB
TU0-13430	yebW
TU0-13642	ypfN,dapE,yffB
TU0-1	fabG,fabD,fabH,plsX,rpmF
TU0-42478	leuD,leuC,leuB,leuA,leuL
TU00021	dusB,fis
TU21	cpoB,pal,tolB
TU0-14670	alr
TU00358	dksA,sfsA
TU362	phr,ybgA
TU0-198712	fhuB,fhuD,fhuC,fhuA
TU0-13174	cvrA
TU0-8672	ybjM
TU0-8521	srmB
TU0-12834	yaeP,rof
TU0-4191	yggN
TU0-13995	secB,gpsA
TU00093	mtr
TU0-14786	actP
TU0-12796	insA1,insB1,insAB1
TU0-14357	clpS
TU0-6651	ilvA
TU0-42503	ssrA
TU352	arcA
TU0-6505	hemN
TU00191	metC
TU0-13774	ygeX
TU0-14333	sraB
TU0-14692	pstS
TU0-12871	yagK
TU0-13333	rspA,rspB
TU0-13074	ybjS
TU0-5964	serC
TU0-13728	ygcP,ygcO,ygcN
TU0-45172	ssrS
TU0-5021	uxaA,uxaC
TU00258	def,fmt
TU00207	wcaB,wcaA,wzc,wzb,wza
TU0-13124	yceK
TU00454	sdaC,sdaB
TU0-198713	glnG,glnL
TU-8408	fliE
TU00466	ppiA
TU522	mazG,mazF,mazE
TU0-13415	yoaB
TU0-8471	pgaD,pgaC,pgaB,pgaA
TU0-13110	gnsA,ymcE
TU00337	rpmJ,secY,rplO,rpmD,rpsE,rplR,rplF,rpsH,rpsN,rplE,rplX,rplN
TU0-36435	yjbH,yjbG,yjbF,yjbE
TU0-13256	mokB
TU0-14034	ppiC
TU0-198696	sfmC,sfmA
TU0-45166	ymgC,ariR,ymgA,ycgZ
TU0-13389	ynjE
TU0-8767	amiC
TU0-13498	wcaK,wcaL,wcaM
TU702	proX,proW,proV
TU0-14516	ybjN
TU0-4522	gntR
TU0-8478	dosP,dosC
TU0-3124	cueO
TU0-13021	chiZ,chiQ,chiP
TU0-12973	ybcK
TU00024	galS
TU0-13582	yfbU,hxpA
TU0-36423	ssrS
TU00448	nuoN,nuoM,nuoL,nuoK,nuoJ,nuoI,nuoH,nuoG,nuoF,nuoE,nuoC,nuoB,nuoA
TU0-42544	nanS,nanM,nanC
TU0-13383	hxpB
TU0-12934	ybaE
TU0-45287	C0293
TU821	adiY
TU0-4141	dsbC
TU0-8864	pdxY,tyrS,pdxH
TU0-14075	frvA,frvB,frvX,frvR
TU-8396	dolP
TU0-13176	ymgE
TU0-13794	fau,ssrS
TU0-8469	fbaB
TU0-14065	yihP,yihO
TU00426	rpoH
TU0-13972	bcsG,bcsF,bcsE
TU0-8845	ldrC
TU00027	glnZ,glnG,glnL,glnA
TU00146	cysC,cysN,cysD
TU0-8674	ycaN
TU0-14063	yihN
TU0-13391	sppA
TU0-8575	yhbP
TU00231	accB,accC
TU00492	lysT,valT,lysW
TU0-8743	eamB
TU0-4624	nfsB
TU0-12797	rihC
TU0-13763	ygeH
TU0-14244	yciY
TU0-13321	rzoQ,essQ,ydfR,rrrQ,rzpQ
TU0-7603	glxK,ybbY,allB,allW,glxR,hyi,gcl
TU0-8506	rpmE
TU0-13503	sibB
TU0-41656	yceI
TU0-12963	ppiB,lpxH
TU586	gadX,gadA
TU0-8590	wecH
TU0-2081	mfd
TU0-14531	nuoN,nuoM
TU0-13710	ygaP,ygaV
TU00117	bioB,bioF,bioC,bioD
TU0-2521	fiu
TU00255	dadA,dadX
TU00049	ompC
TU0-8301	pta,ackA
TU-8423	rutR
TU0-8548	yahN
TU0-12915	ppnP
TU0-13848	folB
TU0-14032	kup
TU0-42452	ppx,ppk
TU423	mdfA
TU00167	tonB
TU0-13530	yohC
TU0-42516	ilvL
TU0-13589	yfcH,folX
TU0-13527	mlrA
TU0-8349	macB
TU0-13209	ymjE,puuP,puuA
TU0-13093	asnS
TU00303	motR,cheW,cheA,motB,motA
TU0-12889	pdeL
TU00161	fruA,fruK,fruB
TU00286	hsdS,hsdM
TU784	rsd
TU0-13644	ypfJ,tmcA
TU0-13866	yhaH
TU0-14220	yjjW
TU0-6631	tyrP
TU0-13462	yedI
TU-8392	prfB,recJ,dsbC
TU0-13949	yhhH
TU0-1181	rrfA,rrlA,alaT,ileT,rrsA
TU00020	fhuA,fhuC,fhuD,fhuB
TU0-13965	ccp
TU0-42492	yhjX
TU0-42694	aroD
TU0-8793	fadE
TU0-13769	ygeQ
TU0-13168
TU0-13364	ydhY,ydhV,ydhW
TU863	yciU,clsA
TU0-13703	ypjC
TU0-42568	aroM,yaiA,aroL
TU0-14762	ymgC,ariR,ymgA,ycgZ
TU0-13482
TU0-13798	srsR
TU0-1022	nrdH,nrdI,nrdF,nrdE
TU00204	speB,speA
TU0-13857	ygjQ
TU0-13541	yeiE
TU0-14558	cas2,cas1,casE,casD
TU0-5661	mcrC,mcrB
TU00172	glnQ,glnP,glnH
TU0-198690	stfZ
TU0-14039	rffM,wzyE,wecF,wzxE,wecE,rffC,rffH,rffG,wecC,wecB,wzzE,rfe
TU00360	speFL,potE,speF
TU0-14116	yjbJ
TU782	zraP
TU0-44196	allB
TU0-14062	yihM,yihL
TU0-13624	murR
TU0-42524	mpaA,ymjC,ymjD,ycjY
TU0-1963	glcC
TU0-5321	fadJ,fadI
TU0-13101	csgI
TU0-13350	add
TU0-13370	rprA
TU0-12816	yadI
TU0-8495	rdgC
TU0-12940	pdeB
TU00227	eda,edd
TU0-5121	tufA,fusA
TU0-8539	yacH
TU0-42564	bglG
TU0-8518	glmZ
TU0-8855	pheM,rplT
TU0-7806	hemL
TU00344	rpoZ,spoT,trmH,recG
TU0-6981	cspI
TU0-13342	ydgD
TU0-6486	cspD
TU0-14320	qseG
TU0-13420	mntP
TU0-13373	aroD,ydiB,ydiN
TU0-14166	yjfF,ytfT,ytfR,ytfQ
TU00474	glnB
TU0-3123	ybaT,glsA
TU00115	betA,betB,betI
TU00206	rbsZ,rbsR,rbsD,rbsA,rbsC,rbsB,rbsK
TU0-14294	glaR
TU00432	uspA
TU00016	cyaA
TU0-8365	bcsC,bcsZ,bcsB,bcsA
TU0-14199	yjiH,yjiG,iadA
TU0-6550	gltX
TU0-14018	dgoR,dgoK,dgoA,dgoD,dgoT
TU0-12870	insA3,insB3,insAB3
TU0-14298	macB,macA
TU0-8522	chiX
TU0-14677	artM,artQ,artI,artP
TU0-13555	rsuA
TU0-8735	yfeH
TU0-7822	ybjG
TU0-14114
TU0-42559	gcvR
TU0-6683	ptrA
TU0-14112	yjbH,yjbG,yjbF
TU0-7421	glk
TU0-13216	ycjY
TU0-8624	yjiC
TU0-13353	gstA
TU0-8454	nei,pxpA,pxpC,pxpB,ybgI
TU0-42543	nanA
TU0-12965	folD,ybcJ
TU0-14640	glk
TU0-13206	sapA,sapB,sapC,sapD,sapF
TU0-13865	yqjG
TU0-13986	yiaW,yiaV
TU00111	argD
TU0-962	sohB
TU0-3645	rutA,rutB,rutC,rutD,rutE,rutF,rutG
TU0-13374	ydiO,ydiF
TU0-14222	hipH
TU00106	gltA
TU0-12996	rnk
TU0-198701	actP,yjcH
TU0-8837	intD
TU00133	srlA,srlE,srlB,srlD,gutM,srlR,gutQ
TU0-14407	hypF
TU0-42449	yffP,yffO
TU00315	folK,pcnB
TU0-14614	tig
TU0-12932	fadM
TU0-7803	slyB
TU0-6515	ung
TU0-3141	chiA
TU0-12791	satP
TU0-1187	rrfG,rrlG,gltW,rrsG
TU0-8671	rcdA
TU0-8745	alaE
TU0-44211	xapB
TU0-14215	rsmC
TU0-14218	ytjA
TU0-8341	rtcR
TU0-13040	modE,modF
TU0-13761
TU0-8526	sseA
TU0-14795	fnrS
TU0-14224	serB
TU0-8553	ybaZ
TU0-3101	emrY,emrK
TU0-6241	tisB
TU0-12946	ybaN
TU0-8863	aslB
TU0-12980	ybcW
TU00078	cysH,cysI,cysJ
TU0-42590	relA
TU00192	glyA
TU0-1805	pspF
TU00324	lysS,prfB
TU0-13975	eptB
TU0-13597	yfcZ
TU00155	proP
TU0-13940	insB6,insA6,insAB6,yhhZ
TU0-13184
TU0-7842	rpsT
TU0-13351	blr
TU00266	fabH,fabD,fabG
TU4	paaZ
TU0-8542
TU0-45248	alkB,ada
TU00304	mreD,mreC,mreB
TU0-8723	yegH
TU00520	pheU
TU0-13987	yiaY
TU241	msrA
TU00164	fepB
TU0-8352	bssS
TU0-13147	ymfE,ymfD
TU0-13871	yhaC,yhaB
TU0-13800	mscS
TU0-5569	yggX
TU0-6621	ppiD
TU0-42626	sdiA
TU0-42454	appY
TU00031	glpD
TU0-8485	oxyS
TU0-45281	cpxA,cpxR
TU0-13633	yffS
TU0-13134	rluC
TU0-3104	trxC
TU0-6635	atpC,atpD,atpG,atpA,atpH,atpF,atpE,atpB
TU00098	araH,araG,araF
TU0-12860	ykfA,yafZ
TU0-12988	ybdJ
TU0-8827	marC
TU0-13518	mrp
TU0-36425	iraM
TU0-14699	mdfA
TU0-13818	pitB
TU0-8697	dgcM
TU0-5402	malZ
TU00478	yhfA
TU0-1783	metK
TU0-6653	pheA,pheL
TU0-198695	xtpA
TU0-14314	truD
TU0-4703	lacA,lacY,lacZ
TU0-12937	mdlB,mdlA
TU0-14072	yiiF
TU0-3464	yeaY
TU0-14308	yhfK
TU0-42552	tynA
TU501	feaR
TU00444	ubiX,purF,cvpA
TU0-14370	aspT
TU0-8693	ycjG
TU0-12815	yadH,yadG
TU0-8368	cobT,cobS,cobU
TU0-36402	fhuF
TU0-13228	kilR,ydaE
TU0-12882	insF1,insE1,insEF1
TU0-13823	dkgA,yqhD
TU0-12841	mltD
TU0-12999	citC,citD,citE,citF,citX,citG
TU00273	flgB,flgC,flgD,flgE,flgF,flgG,flgH,flgI,flgJ
TU0-13435	ptrB
TU0-198745	nikR,nikE,nikD,nikC,nikB,nikA
TU0-45213	mpl
TU0-14818	fbaA,pgk
TU0-1201	gdhA
TU0-961	sohB
TU0-14350	yceM
TU0-8714	dgcP
TU0-13830	parC
TU101	uxuB,uxuA
TU0-14537	deoD,deoB,deoA
TU0-12910	insE2,insF2,insEF2
TU0-14396	crp
TU0-1461	dctA
TU0-14536	glcA,glcB
TU0-42571	ygeA,araE
TU347	arcA
TU0-8081	fbaA,pgk
TU0-13222	abgA,abgB,abgT,ogt
TU-8399	yecR
TU0-8302	pta
TU0-14499	pspE
TU0-8638	yncE
TU0-4404	ymjE,puuP
TU0-12895	yahK
TU0-44202	gnsA
TU00377	pflB,focA
TU00094	purA
TU0-44193	btuD
TU0-14303	yeiL
TU0-8664	ytfH
TU00003	araC
TU0-8761	dcuD
TU0-13219	insH4
TU0-6506	hisS
TU-8434	yicI,yicJ
TU0-14258	norR
TU0-921	trhO
TU0-13952	yhiI,rbbA,yhhJ
TU0-8842	kptA
TU0-13955
TU0-13873	yraH
TU0-13799	argO
TU00449	tsx
TU0-13709	yqaE
TU-8431	rnlB
TU00321	potD,potC,potB,potA
TU0-13778	yqeB
TU0-8367	rssB,rssA
TU00100	cydA,cydB
TU0-13084	ycaO
TU00158	ndh
TU0-3401	ryhB
TU0-1063	fkpA
TU0-42483	rmf
TU0-13297
TU00247	caiE,caiD,caiC,caiB,caiA,caiT
TU0-8530	torT
TU0-13698	yfjW
TU0-42511	hisL
TU0-3122	copA
TU0-13845	sibD
TU0-8562	ybeT
TU141	caiF
TU0-12931	ybaV
TU0-13994	trmL
TU0-8245	yebB
TU0-13338	bidA
TU0-14087	priA
TU00046	nirB,nirD,nirC,cysG
TU0-13768
TU0-42697	fucO
TU0-12825	yaeH
TU00365	thiS,thiH,thiG,thiF,thiE,thiC
TU0-14185
TU182	fimR2,fimD,fimH,fimG,fimF,fimC,fimI,fimA
TU0-14528	rrfB,rrlB
TU0-13018	miaB
TU0-6625	speB
TU0-14142	yjeJ
TU0-42468	cbrA
TU0-5621	arcB
TU00091	malT
TU0-45224	csgC,csgB,csgA
TU0-14424	ryjB
TU0-8836	insH9
TU00013	bioA
TU0-8677	matP
TU0-8821	mrr
TU368	plaR
TU-8441	ytfE
TU0-13704	ileY
TU0-13385	ydjO
TU0-5543	mutM,rpmG,rpmB
TU0-6021	dcuA,aspA
TU0-14273	rne
TU00268	fdhE,fdoI,fdoH,fdoG
TU0-13450	yecA
TU0-13012	djlC,ybeU
TU0-14339	ispZ,cdsA,ispU
TU0-13378	nlpC
TU0-14093	yijO
TU0-13550	mepS
TU0-1062	dsbA
TU346	arcA
TU0-8726	yeiG
TU0-13883	folP,glmM
TU0-5761	gadY
TU0-13109	insB4,insA4,insAB4
TU0-7844	rpsT
TU0-13245	insC2,insD2,insCD2
TU00428	lrhA
TU0-13346	tus
TU0-8607	zapB
TU0-13620	ligA,ypeB
TU0-45253	sohB
TU0-36433	lptB,lptA
TU0-13398	yeaD
TU00087	tyrB
TU0-1341	argP
TU-8394	qseC,qseB
TU345	arcA
TU0-14540	rutR
TU0-13426	msrC
TU00130	uhpU,uhpT
TU0-13791	ygfF
TU0-13735	rlmD
TU0-8591	yiaT
TU0-1421	ydeA
TU0-8586	yhiM
TU0-14316	yhjR
TU0-13688	intA
TU0-13427	letB,letA
TU0-8684	comR
TU0-42548	feaR
TU0-14060	yihI
TU0-13280	pptA
TU0-14751	dpiA,dpiB
TU491	xseA
TU0-13490	plaP
TU0-8812	ompX
TU0-13879	yhbW
TU0-13515	rcnB
TU0-13626	ypeA,yfeZ
TU0-12837	rcsF,trmO
TU0-45284	bolA
TU00510	serX
TU0-13300	tam
TU0-7164	waaA
TU0-198738	yqhJ
TU0-14388	mreB
TU0-14013	emrD
TU0-6556	pepD
TU0-14547	alsE,alsC,alsA,alsB
TU0-8375
TU0-8487	pdxK
TU0-13919	yheU,yheT,yheS
TU0-13250	ynbD,ynbC,ynbB,ynbA
TU0-13831	ygiS
TU365	phr
TU0-13678	yfiL
TU0-14068	yihU,yihT,yihS
TU00150	exuT
TU461	dadX,dadA
TU0-1841	inaA
TU0-13013	hscC
TU0-8826	opgC
TU0-13807	hemW,rdgB,yggU,yggT,yggS
TU00443	pgk,epd
TU00516	glyU
TU0-14296	rhaM
TU0-8640	yniB
TU0-6425	manA
TU358	cydB,cydA
TU0-13345	folM,ydgI
TU00375	dsdA
TU0-14650	rpoS
TU0-13264	sutR
TU00240	artM,artQ,artI,artP
TU00168	mglC,mglA,mglB
TU00523	lpd
TU0-8475	yciZ,yciT
TU0-8519	ryjA
TU0-13780	mocA
TU0-8510	tusA
TU0-13220	ynaJ
TU00299	minE,minD,minC
TU0-13705
TU0-8839	mcaS
TU0-13565	yfaV,yfaU
TU-8401
TU0-14472	yciH,pyrF,lapB,lapA
TU0-14106	arpA
TU0-13523	yehQ,yehP,yehM,yehL
TU0-13917	slyD
TU682	rnpA,rpmH
TU795	ymiC,acnA
TU0-12982	tfaD
TU0-13088	kdsB,ycaR
TU0-13257	sokB
TU0-2082	mfd
TU0-4901	gadF,gadE
TU0-13164	ymgF
TU0-13076	lysO
TU0-14613	iraP
TU0-1425	ftsZ
TU0-14231	bax
TU0-8792	envR
TU0-45255	can
TU0-13157	ycgX
TU0-12933	queC
TU0-14612	ampH
TU0-8822	mrcA
TU00184	livF,livG,livM,livH,livK
TU0-12838	gmhB
TU0-13384	tcyP
TU0-13456	yedK
TU-8414	malQ
TU0-8325	acrR
TU0-965	rraA,menA
TU0-8326
TU0-13721	ygbK,ygbJ
TU0-45209	rrfC,rrlC,gltU,rrsC
TU0-198705	sdhB,sdhA,sdhD,sdhC
TU0-12850	yafL
TU0-13118	ycdU
TU0-14210	lgoT
TU0-14412	eno
TU0-8533	ubiF
TU0-13121	ycdZ
TU00084	rpoH
TU00320	pntB,pntA
TU0-6362	ytfJ
TU0-5561	nupG,mltC,yggX,mutY
TU462	dadX,dadA
TU00398	osmE
TU0-13659	yfhR
TU0-14549	tpr,tyrV
TU0-13913	gspO,gspM,gspL,gspK,gspJ,gspI,gspH,gspG,gspF,gspE,gspD,gspC
TU0-12852
TU0-8728
TU0-8687	ycgJ
TU0-13251	hrpA
TU0-6507	katE
TU0-8813	ompW
TU0-13635	eutN,eutE,eutJ,eutG
TU0-42538	fabF
TU0-13521	yehI
TU0-8647	yobH
TU0-13715	yqaB,yqaA
TU0-8455	pxpA,nei,pxpC,pxpB,ybgI
TU0-42477	leuO
TU0-8479	appY
TU0-5341	yehW,yehX,yehY,osmF
TU781	cedA
TU0-14194	yjhP
TU0-12864	mmuM,mmuP
TU0-13082	ycaM
TU0-4288	iclR
TU0-14730	uvrB
TU0-6882	ilvH,ilvI
TU0-8579	yhgE
TU00159	fumB
TU0-8346	frlR,frlD,frlC,frlB,frlA
TU0-42630	sdsN
TU0-45208	gor
TU0-13853	fadH
TU0-8676	elyC
TU00500	argW
TU0-42656	leuO
TU00379	pflB,focA
TU0-14269	mazF,mazE,relA
TU00238	pncA,ansA
TU0-4906	gapA
TU0-3741	metL,metB
TU0-13410	dmlA
TU0-12847	yafJ
TU0-14202	yjiM,yjiL
TU00305	ccmH,ccmG,ccmF,ccmE,ccmD,ccmC,ccmB,ccmA,napC,napB,napH,napG,napA,napD,napF
TU26	eda
TU0-13476	yeeN
TU0-13571	elaB
TU544	tpx
TU0-14119	dnaB
TU00291	ribF,ileS,lspA,fkpB,ispH
TU0-12836	yaeF
TU0-12991	ybdD
TU0-13036	lysQ
TU0-13878	ubiV,ubiU
TU00112	asnA
TU0-13130	grxB
TU0-13691	yfjJ
TU0-6363	ybhK
TU0-44215	speD
TU0-42482	fumC
TU0-14387	mreD,mreC,mreB
TU0-44200	frlR
TU0-3841	rluA,rapA
TU0-8733	smrB
TU0-45192	sixA
TU0-8658	nfeR
TU00127	ebgA,ebgC
TU0-13501	yegL,pphC
TU582	rnb
TU0-8509	sieB
TU0-8600	yidX
TU00129	nupG
TU00241	ascF,ascB
TU0-14359	rcsB,rcsD
TU0-12880	matA
TU0-13528	yohO
TU0-5501	argG
TU0-13226	recE,recT,ralR,rcbA,xisR,intR
TU792	xapR
TU00218	metF
TU0-6405	valS
TU0-13479	insH6
TU0-4786	crr
TU0-14513	cadA
TU790	bidA,mlc
TU0-8760	abgR
TU523	mazG,mazF,mazE
TU0-1601	nanQ,nanK,nanE,nanT,nanA
TU0-13393	ydjF
TU0-13035	lysZ
TU0-12835	nlpE,arfB,yaeQ
TU00308	nikR,nikA,nikB,nikC,nikD,nikE
TU0-45285	lon
TU0-6281	murI,btuB
TU00439	uraA,upp
TU0-8656	yqhA
TU0-14302	glgP,glgA,glgC,glgX,glgB
TU0-12811	ppdD,hofB,hofC
TU-8388	recC
TU0-8617	rraB
TU0-14638	gatA,gatB,gatD,gatZ
TU0-13106	gfcE,etp,etk
TU0-13827	ygiQ
TU0-8516	sraG
TU0-8787	dld
TU0-6407	yciH,pyrF
TU0-198727	ymiB
TU0-4242	yghF
TU0-14636	flu
TU0-6501	cysE
TU0-8722	dgcE
TU00373	yajO,dxs,ispA,xseB
TU0-14342	yraN
TU0-8809	helD
TU0-13811	yghE,yghD
TU0-42535	patD,ydcV,ydcU,ydcT,ydcS
TU681	hmp
TU0-13196	yciK,btuR
TU0-42584	galK,galT,galE
TU00211	soxS
TU0-42540	ompN,ydbK
TU0-8598	yidR
TU0-14679	phr,ybgA
TU0-13416	yoaC
TU0-6428	eno,pyrG
TU0-14078	fieF
TU00229	gntT
TU00037	lexA,dinF
TU0-13757	yqeF
TU0-8550
TU0-13151	tfaP,ycfK,ymfQ,beeE,ymfR,ymfN,ymfM,ymfL,ymfT
TU0-198726	ymdG
TU0-13693	yfjM
TU0-13113	yccE
TU00044	narG,narH,narJ,narI
TU0-14046	pldA
TU0-13852	ygjK,ygjJ
TU0-13981	ysaB
TU0-7581	polB
TU0-8504	ribC
TU00156	narL,narX
TU0-13934	yzgL
TU0-13051	hcxB
TU0-12947	apt
TU0-198742	proV
TU0-13847	ygiF,glnE
TU0-13487	sbmC
TU0-1581	cspA
TU0-14243	insQ
TU0-13145	rluE,nudJ
TU00265	exbD,exbB
TU0-14198	hypT
TU0-8121	talB
TU0-14697	mdtF,mdtE
TU0-13810	yqgA
TU00050	ompF
TU0-8589	yiaF
TU0-14740	pepA
TU0-6581	agaV,kbaZ
TU0-13034	lysY,valZ
TU0-6881	ilvH,ilvI
